FVA result

obj : 0.494566(+-1.0%)
Name	min	max
R_CU2tpp	0.0	1.2211
R_DPR	2.82E-4	2.85E-4
R_ACOATA	0.0	0.112493
R_ACONTa	0.245054	1.91988
R_SSALyr	0.0	0.61055
R_PPLCc140	0.0	0.0
R_EX_novbcn_e_	0.0	0.0
R_EX_5oxpro_e_	0.0	0.0
R_ABZS	3.28E-4	3.31E-4
R_CUtpp	0.0	4.8844
R_ACACT3r	-0.01729	0.0
R_PPNDH	0.111457	0.219448
R_H2O2FERR	0.0	0.376039
R_2OBUTtex	-0.065125	0.0
R_4AMBUAT	-1000.0	1000.0
R_ASPGLUtex	0.0	0.0
R_OPMEACPD	1.0E-6	1.0E-6
R_HPAtex	0.0	0.0
R_T3SS_E_RipAY_S	0.0	1.11E-4
R_PROTRS	0.258426	0.264586
R_12GLUCANabcppRS	0.007834	0.007913
R_GRXR	0.0	0.0
R_MCCDNexs	0.0	0.264681
R_T3SS_E_RipO1_S	0.0	8.7E-5
R_RBFK	2.18E-4	2.21E-4
R_PCADYOX	0.0	0.071829
R_T3SS_E_RipAI_S	0.0	2.96E-4
R_GSNtex	-0.027674	0.0
R_LYSt3pp	0.0	2.4422
R_CYTK2	0.0	1.2211
R_ALAALAr	0.028525	1.251207
R_3OAS121	0.031639	0.03651
R_EX_g3pi_e_	0.0	0.0
R_EX_met_L_e_	0.0	0.0
R_GNIDtex	0.0	0.0
R_APG3PAT160	0.015017	0.017328
R_PPPGO	2.18E-4	2.21E-4
R_HEPT5	0.005229	0.005282
R_GLCtex	0.0	0.0
R_LAAO6ex	0.0	0.020785
R_CYRDAAT	1.09E-4	1.1E-4
R_T3SS_E_RipP1_S	0.0	1.23E-4
R_OROTt2_2pp	0.0	0.0
R_ASO4tex	0.0	0.0
R_MNtex	3.38E-4	3.42E-4
R_TYRODC	0.0	0.026986
R_ASPPROAS	0.0	0.0
R_PCW_bd_Expansin	0.0	0.0
R_DHQD	0.171733	0.262185
R_FUSAtex	0.0	0.0
R_UAPGR	0.032398	0.145989
R_GNIDpp	0.0	0.0
R_EX_fald_e_	0.0	0.0
R_MG2tpp	0.004247	0.00429
R_GLYCabcpp	0.0	1.2211
R_MDDEP3pp	0.0	0.063335
R_EX_glyc2p_e_	0.0	0.0
R_FECRMR4	0.0	0.119429
R_AMPMS2	0.0	0.010476
R_NITORTpp	0.0	0.0
R_T3SS_E_RipAR_BioS	0.0	7.7E-5
R_GLYGLNabcpp	0.0	0.0
R_EX_ppa_e_	0.0	0.099682
R_HSLACtex	-0.01729	0.0
R_NH4tex	-9.538248	-8.963612
R_swimming	0.0	1.2211
R_NNDMBRT	1.09E-4	1.1E-4
R_LYSTRS	0.048991	0.053998
R_3HAD181	0.013768	0.015888
R_Tomteff	0.0	0.0
R_EX_gly_e_	0.0	0.184317
R_TYRDOPO3ex	0.0	0.053971
R_ACPPAT180	0.003692	0.00426
R_PROT_RSp0295_ACT	0.0	0.0
R_PROT_pe_PehB_S	0.0	6.4E-5
R_SERtex	-0.106183	0.0
R_PSGlcNAcDA	0.0	0.00325
R_HSERTA	0.044623	0.061913
R_DM_4HBA	1.09E-4	0.010797
R_MUCCY_kt	0.0	0.071829
R_PSD160	0.008769	0.010119
R_5DGLCNR	-0.047421	0.0
R_EX_T3SS_E_RipTAL_e_	0.0	3.8E-5
R_EX_T3SS_E_RipW_e_	0.0	1.28E-4
R_EX_pc181_e_	0.0	0.0
R_GLYKr	0.0	0.004588
R_FTHFD_glu	0.0	0.651253
R_TYRDOPOex	0.0	0.026986
R_CLPNS180pp	4.26E-4	4.92E-4
R_MPTSS	1.19E-4	1.21E-4
R_ACOAD7f	0.0	0.0
R_PROT_pe_RSp1545_S	0.0	1.8E-5
R_EX_hxan_e_	0.0	0.05786
R_KYN	0.0	0.12211
R_EPSbioS	0.0	0.0
R_PROtex	-0.053675	0.0
R_DM_BZ	0.0	0.013493
R_OCDCEAtex	0.0	0.0
R_PRMICI	0.057805	0.17009
R_ACOAD3f	0.0	0.01729
R_EX_ptrc_e_	0.0	0.0
R_IPPS	0.135307	0.142669
R_T3SS_E_RipTAL_S	0.0	3.8E-5
R_AMPTASEGQ	0.0	1.2211
R_EX_T6SS_E_RSp1139_e_	0.0	5.9E-5
R_T3SS_E_RipAD_S	0.0	7.1E-5
R_OCBT	0.118199	0.443826
R_EX_fe3mccdn_e_	0.0	0.004502
R_EX_Resoc_e_	0.0	0.0
R_HXPRT	0.0	0.611151
R_FMNRx2	0.0	0.0
R_RNTR1	0.0	0.008353
R_T6SS_E_RSp1139_S	0.0	5.9E-5
R_CU2abcpp	0.0	1.2211
R_EX_leu_L_e_	0.0	0.0
R_EX_Fusar_e_	0.0	0.0
R_HACD2	-0.01729	0.004518
R_ACACT5r	0.0	0.0
R_EX_meoh_e_	0.0	1.0E-6
R_GPDDA4pp	0.0	0.0
R_3HAD40	0.095203	0.112493
R_OPAH	0.0	0.0
R_THRD_L	0.079318	0.145682
R_I2FE2SS2	1.29E-4	1.3E-4
R_MG2tex	0.004247	0.00429
R_DCAtex	0.0	0.0
R_T3SS_E_RipZ_BioS	0.0	3.5E-5
R_PYRtex	-0.128537	0.0
R_PCW_bd_RSp1545	0.0	0.0
R_PROT_cp_Pme_S	0.0	1.03E-4
R_ACt4pp	0.0	0.00325
R_3OAR180	0.007383	0.00852
R_VNTDM	0.0	0.0
R_EX_tartr_L_e_	0.0	0.0
R_lpdperox2	0.0	0.004703
R_MDDCP5pp	0.0	0.057688
R_ALCD2x	0.0	2.4422
R_PHETA1	-1000.0	1000.0
R_OCTDPS	1.09E-4	1.1E-4
R_DM_1cu2s_CopA	0.0	0.0
R_EX_pencil_e_	0.0	0.0
R_ARGTRS	0.118199	0.124266
R_PRAGSr	0.183946	0.282718
R_PHEAT2	-1000.0	1000.0
R_EX_T3SS_E_RipTPS_e_	0.0	8.0E-5
R_CYTK1	0.0	1.262636
R_APRAUR	3.28E-4	3.31E-4
R_PROT_RSp0540_BioS	0.0	1.4E-5
R_T3SS_E_RipAK_S	0.0	5.8E-5
R_AMPTASEDD	0.0	0.0
R_ADSL2r	0.183837	0.282609
R_ALATA_D	-999.967602	999.971475
R_COBRACDAS	1.09E-4	1.1E-4
R_G3PIabcpp	0.0	0.0
R_2MAHMP	0.0	1.2211
R_L_LACD2	0.0	0.0
R_AMALT2	0.0	0.0
R_3HAD180	0.007383	0.00852
R_ETLEtpp	0.0	0.0
R_GLYBtex	0.0	0.0
R_H2O2tex	-0.698359	0.020785
R_PROT_pe_Rsl_S	0.0	4.72E-4
R_AGM4PCP	0.0	0.111009
R_T3SS_E_RipX_S	0.0	1.63E-4
R_HACD6	0.0	0.0
R_EX_iad_e_	0.0	0.020785
R_FACOAL160t2pp	0.0	0.0
R_EX_cytd_e_	0.0	0.0
R_CTPS2	0.0	0.77169
R_EX_octa_e_	0.0	0.011216
R_EX_galur_e_	0.0	0.0
R_Resocteff	0.0	0.0
R_T3SS_E_RipW_S	0.0	1.28E-4
R_PPLCc180	0.0	0.0
R_EX_protein_RSp0630_e_	0.0	6.5E-5
R_GALURt2rpp	0.0	0.0
R_EX_pc120_e_	0.0	0.0
R_METSOXR1	0.0	0.305532
R_T3SS_E_RipX_BioS	0.0	1.63E-4
R_EX_protein_RSc0337_e_	0.0	8.5E-5
R_ISETACabcpp	0.0	0.0
R_ALAALAabcpp	7.1E-4	0.117464
R_EX_Ss_e_	0.0	0.090528
R_EX_g3pg_e_	0.0	0.0
R_ACODA	0.0	1.2211
R_ASPCTr	0.179793	0.18161
R_NTRIR5pp	0.0	0.514147
R_PTRCt2pp	-1.628133	0.0
R_MOBDabcpp	6.3E-5	6.4E-5
R_TDECOAI	0.0	0.0
R_ACHBS	0.079318	0.083264
R_EX_nh4_e_	8.963612	9.538248
R_EX_mepyr_e_	0.0	1.0E-6
R_GLNS	0.0	2.089097
R_NADK	0.0	0.004737
R_GTHOr	0.0	0.305532
R_GALCTNtex	0.0	0.0
R_AGMHE	0.005229	0.005282
R_T3SS_E_RipH1_S	0.0	6.1E-5
R_PSSA160	0.008769	0.010119
R_CYTBO3_4pp	0.0	25.431344
R_T3SS_E_RipAP_S	0.0	1.5E-4
R_Kt2pp	0.0	2.53777
R_4HBZtex	-0.034157	0.0
R_THRt2pp	0.0	2.4422
R_PPA2	0.0	1.2211
R_TREHpp	0.0	0.0
R_AHLACYC10	0.0	0.0
R_NDPK7	0.0	1.237869
R_PCW_bd_RSc0249_act	0.0	0.0
R_5OXPROt2pp	0.0	0.0
R_ACACT7r	0.0	0.0
R_APG3PAT180	0.003692	0.00426
R_GLUCYS	1.09E-4	1.1E-4
R_HG2tpc	0.0	0.0
R_REPHACCOAI	0.0	0.0
R_EX_T3SS_E_RipAI_e_	0.0	2.96E-4
R_EX_pc140_e_	0.0	0.0
R_PME	0.0	0.0
R_CBL1tonex	0.0	0.0
R_ACYP	0.0	1.2211
R_T3SS_E_RipB_BioS	0.0	9.2E-5
R_EX_protein_Mel_e_	0.0	1.07E-4
R_PROT_cp_PlcN_S	0.0	6.2E-5
R_PROT_cp_RSp1539_S	0.0	1.8E-5
R_FDH6	0.0	0.652578
R_CHLtex	0.0	0.0
R_MTHFC	0.425696	1.07695
R_UPPRTr	0.0	0.61055
R_MNL2DH	0.0	0.0
R_EAR121x	0.031639	0.03651
R_MCCDNtonex	0.0	0.264681
R_T3SS_E_RipBA_BioS	0.0	1.44E-4
R_SALCCOA5HL	0.0	0.072901
R_3HAD120	0.063562	0.069322
R_INSt2rpp	-0.027859	0.0
R_EX_etle_e_	0.0	0.0
R_CLt3_2pp	0.001274	0.001287
R_AIRC2r	0.183837	0.282609
R_DHPS2	3.28E-4	3.31E-4
R_ASR_gr	0.0	0.0
R_5MTRtpp	0.003302	0.020592
R_EX_o2s_e_	0.0	0.0
R_EX_arbtnl_e_	0.0	0.014282
R_EX_T3SS_E_RipAG_e_	0.0	5.07E-4
R_ADEtex	-0.057338	0.0
R_ASPabcpp	0.0	1.628133
R_AMPTASEQE	0.0	0.0
R_PROT_RSp1180_ACT	0.0	0.0
R_ASO3tex	0.0	0.0
R_I2FE2ST	1.2E-5	1.2E-5
R_GLUPRT	0.183946	0.282718
R_CD2t4pp	0.0	0.0
R_PROT_Egl_BioS	0.0	1.04E-4
R_DM_AMOB	1.0E-6	1.0E-6
R_PC11M	1.09E-4	1.1E-4
R_EX_r3rhbb_e_	0.0	0.0
R_CHOLD	0.0	0.0
R_LEUTA	0.135307	0.142669
R_EX_protein_Tek2_e_	0.0	9.9E-5
R_GLYAT	0.0	0.465181
R_EX_T3SS_E_RipAC_e_	0.0	4.7E-5
R_ACACT6r	0.0	0.0
R_4PCP	0.0	0.111009
R_EX_T3SS_E_RipA5_e_	0.0	3.8E-5
R_23CUMPtex	0.0	0.0
R_MALS	0.0	2.442637
R_FACOAL141t2pp	0.0	0.0
R_N2tex	0.0	0.0
R_T3SS_E_RipAV_BioS	0.0	5.6E-5
R_GENTCOAH	0.0	0.072901
R_NIRP	0.0	0.325627
R_EX_T3SS_E_RipBA_e_	0.0	1.44E-4
R_BIOFILM_PGA	0.0	0.00325
R_INSDH	0.0	0.0
R_4OD3	0.0	0.0
R_CHTNDA	0.0	0.0
R_EX_T3SS_E_RipAD_e_	0.0	7.1E-5
R_GPDDA3	0.0	0.0
R_PSD180	0.002154	0.002486
R_TDSK	0.005229	0.005282
R_PROT_ce_RSc0249_S	0.0	3.3E-5
R_DHAD1	0.313663	1.011435
R_PTRCDH	0.0	0.61055
R_PROT_cp_CbhA_S	0.0	3.87E-4
R_ZN2abcpp	0.0	0.0
R_EX_pa120_e_	0.0	0.0
R_ASPALAabcpp	0.0	0.0
R_PGMT	-1.48259	-0.259162
R_EX_cys_L_e_	0.0	0.049841
R_Fenton_c	0.0	0.0
R_EX_Tek_e_	0.0	0.0
R_G3PD2	-1.021798	-0.044918
R_CHTNASEe	0.0	0.0
R_TRE6PP	0.0	0.612879
R_H2Otex	-7.703577	-6.287113
R_LPSS1_RS	0.005229	0.005282
R_EX_pc161_e_	0.0	0.0
R_ALATRS	0.313896	0.323803
R_SALCS	0.0	0.090452
R_HXAtex	0.0	0.0
R_LPSabctpp	0.005229	0.005282
R_UAGAAT	0.010458	0.010564
R_DGLUISO	0.0	0.0
R_EX_sulfac_e_	0.0	0.0
R_ASO3t8pp	0.0	0.0
R_3OAS180	0.007383	0.00852
R_T3SS_E_RipAM_S	0.0	3.13E-4
R_AAMYL3	0.0	0.111433
R_EX_protein_RSp0295_act_e_	0.0	0.0
R_NTD11	0.0	0.61055
R_T3SS_E_RipH2_S	0.0	6.2E-5
R_PCW_bd_RSc0104_act	0.0	0.0
R_BIOMASS	0.48962	0.494566
R_NO2tex	0.0	0.0
R_EX_ocdcea_e_	0.0	0.0
R_ARGtex	-0.044404	0.0
R_DALAtex	-0.108542	0.0
R_3OOCHSLACtex	0.0	0.0
